Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples,
1941,13759,0,0,0,176381301,8786382,15809945,0,0,
1942,13759,0,0,0,176381301,8786382,15809945,0,0,
1943,13759,0,0,0,176381301,8786382,15809945,0,0,
1944,13759,0,0,0,176381301,8786382,15809945,0,0,
1945,13759,0,0,0,176381301,8786382,15809945,0,0,
1946,13759,0,0,0,176381301,8786382,15809945,0,0,
1947,13759,0,0,0,176381301,8786382,15809945,0,0,
1948,13759,0,0,0,176381301,8786382,15809945,0,0,
1949,13759,0,0,0,176381301,8786382,15809945,0,0,
1950,13759,0,0,0,176381301,8786382,15809945,0,0,
1951,13759,0,0,0,176381301,8786382,15809945,0,0,
1952,13759,0,0,0,176381301,8786382,15809945,0,0,
1953,13759,0,0,0,176381301,8786382,15809945,0,0,
1954,13759,0,0,0,176381301,8786382,15809945,0,0,
1955,13759,0,0,0,176381301,8786382,15809945,0,0,
1956,13759,0,0,0,176381301,8786382,15809945,0,0,
1957,13759,0,0,0,176381301,8786382,15809945,0,0,
1958,13759,0,0,0,176381301,8786382,15809945,0,0,
1959,13759,0,0,0,176381301,8786382,15809945,0,0,
1960,13759,0,0,0,176381301,8786382,15809945,0,0,
1961,13759,0,0,0,176381301,8786382,15809945,0,0,
1962,13759,0,0,0,176381301,8786382,15809945,0,0,
1963,13759,0,0,0,176381301,8786382,15809945,0,0,
1964,13759,0,0,0,176381301,8786382,15809945,0,0,
1965,13759,0,0,0,176381301,8786382,15809945,0,0,
1966,13759,0,0,0,176381301,8786382,15809945,0,0,
1967,13759,0,0,0,176381301,8786382,15809945,0,0,
1968,13759,0,0,0,176381301,8786382,15809945,0,0,
1969,13759,0,0,0,176381301,8786382,15809945,0,0,
1970,13759,0,0,0,176381301,8786382,15809945,0,0,
1971,13759,0,0,0,176381301,8786382,15809945,0,0,
1972,13759,0,0,0,176381301,8786382,15809945,0,0,
1973,13759,0,0,0,176381301,8786382,15809945,0,0,
1974,13759,0,0,0,176381301,8786382,15809945,0,0,
1975,13759,0,0,0,176381301,8786382,15809945,0,0,
1976,13759,0,0,0,176381301,8786382,15809945,0,0,
1977,13759,0,0,0,176381301,8786382,15809945,0,0,
1978,13759,0,0,0,176381301,8786382,15809945,0,0,
1979,13759,0,0,0,176381301,8786382,15809945,0,0,
1980,13759,0,0,0,176381301,8786382,15809945,0,0,
1981,13759,0,0,0,176381301,8786382,15809945,0,0,
1982,13759,0,0,0,176381301,8786382,15809945,0,0,
1983,13759,0,0,0,176381301,8786382,15809945,0,0,
1984,13759,0,0,0,176381301,8786382,15809945,0,0,
1985,13759,0,0,0,176381301,8786382,15809945,0,0,
1986,13759,0,0,0,176381301,8786382,15809945,0,0,
1987,13759,0,0,0,176381301,8786382,15809945,0,0,
1988,13759,0,0,0,176381301,8786382,15809945,0,0,
1989,13759,0,0,0,176381301,8786382,15809945,0,0,
1990,13759,0,0,0,176381301,8786382,15809945,0,0,
1991,13759,0,0,0,176381301,8786382,15809945,0,0,
1992,13759,0,0,0,176381301,8786382,15809945,0,0,
1993,13759,0,0,0,176381301,8786382,15809945,0,0,
1994,13759,0,0,0,176381301,8786382,15809945,0,0,
1995,13759,0,0,0,176381301,8786382,15809945,0,0,
1996,13759,0,0,0,176381301,8786382,15809945,0,0,
1997,13759,0,0,0,176381301,8786382,15809945,0,0,
1998,13759,0,0,0,176381301,8786382,15809945,0,0,
1999,13759,0,0,0,176381301,8786382,15809945,0,0,
2000,13759,0,0,0,176381301,8786382,15809945,0,0,
2001,13759,0,0,0,176381301,8786382,15809945,0,0,
2002,13759,0,0,0,176381301,8786382,15809945,0,0,
2003,13759,0,0,0,176381301,8786382,15809945,0,0,
2004,13759,0,0,0,176381301,8786382,15809945,0,0,
2005,13759,0,0,0,176381301,8786382,15809945,0,0,
2006,13759,0,0,0,176381301,8786382,15809945,0,0,
2007,13759,0,0,0,176381301,8786382,15809945,0,0,
2008,13759,0,0,0,176381301,8786382,15809945,0,0,
2009,13759,0,0,0,176381301,8786382,15809945,0,0,
2010,13759,0,0,0,176381301,8786382,15809945,0,0,
2011,13759,0,0,0,176381301,8786382,15809945,0,0,
2012,13759,0,0,0,176381301,8786382,15809945,0,0,
2013,13759,0,0,0,176381301,8786382,15809945,0,0,
2014,13759,0,0,0,176381301,8786382,15809945,0,0,
2015,13759,0,0,0,176381301,8786382,15809945,0,0,
2016,13759,0,0,0,176381301,8786382,15809945,0,0,
2017,13759,0,0,0,176381301,8786382,15809945,0,0,
2018,13759,0,0,0,176381301,8786382,15809945,0,0,
2019,13759,0,0,0,176381301,8786382,15809945,0,0,
2020,13759,0,0,0,176381301,8786382,15809945,0,0,
2021,13759,0,0,0,176381301,8786382,15809945,0,0,
2022,13759,0,0,0,176381301,8786382,15809945,0,0,
2023,13759,0,0,0,176381301,8786382,15809945,0,0,
2024,13759,0,0,0,176381301,8786382,15809945,0,0,
2025,13759,0,0,0,176381301,8786382,15809945,0,0,
2026,13759,0,0,0,176381301,8786382,15809945,0,0,
2027,13759,0,0,0,176381301,8786382,15809945,0,0,
2028,13759,0,0,0,176381301,8786382,15809945,0,0,
2029,13759,0,0,0,176381301,8786382,15809945,0,0,
2030,13759,0,0,0,176381301,8786382,15809945,0,0,
2031,13759,0,0,0,176381301,8786382,15809945,0,0,
2032,13759,0,0,0,176381301,8786382,15809945,0,0,
2033,13759,0,0,0,176381301,8786382,15809945,0,0,
2034,13759,0,0,0,176381301,8786382,15809945,0,0,
2035,13759,0,0,0,176381301,8786382,15809945,0,0,
2036,13759,0,0,0,176381301,8786382,15809945,0,0,
2037,13759,0,0,0,176381301,8786382,15809945,0,0,
2038,13759,0,0,0,176381301,8786382,15809945,0,0,
2039,13759,0,0,0,176381301,8786382,15809945,0,0,
2040,13759,0,0,0,176381301,8786382,15809945,0,0,
2041,13759,0,0,0,176381301,8786382,15809945,0,0,
2042,13759,0,0,0,176381301,8786382,15809945,0,0,
2043,13759,0,0,0,176381301,8786382,15809945,0,0,
2044,13759,0,0,0,176381301,8786382,15809945,0,0,
2045,13759,0,0,0,176381301,8786382,15809945,0,0,
2046,13759,0,0,0,176381301,8786382,15809945,0,0,
2047,13759,0,0,0,176381301,8786382,15809945,0,0,
2048,13759,0,0,0,176381301,8786382,15809945,0,0,
2049,13759,0,0,0,176381301,8786382,15809945,0,0,
2050,13759,0,0,0,176381301,8786382,15809945,0,0,
2051,13759,0,0,0,176381301,8786382,15809945,0,0,
2052,13759,0,0,0,176381301,8786382,15809945,0,0,
2053,13759,0,0,0,176381301,8786382,15809945,0,0,
2054,13759,0,0,0,176381301,8786382,15809945,0,0,
2055,13759,0,0,0,176381301,8786382,15809945,0,0,
2056,13759,0,0,0,176381301,8786382,15809945,0,0,
2057,13759,0,0,0,176381301,8786382,15809945,0,0,
2058,13759,0,0,0,176381301,8786382,15809945,0,0,
2059,13759,0,0,0,176381301,8786382,15809945,0,0,
2060,13759,0,0,0,176381301,8786382,15809945,0,0,
2061,13759,0,0,0,176381301,8786382,15809945,0,0,
2062,13759,0,0,0,176381301,8786382,15809945,0,0,
2063,13759,0,0,0,176381301,8786382,15809945,0,0,
2064,13759,0,0,0,176381301,8786382,15809945,0,0,
2065,13759,0,0,0,176381301,8786382,15809945,0,0,
2066,13759,0,0,0,176381301,8786382,15809945,0,0,
2067,13759,0,0,0,176381301,8786382,15809945,0,0,
2068,13759,0,0,0,176381301,8786382,15809945,0,0,
2069,13759,0,0,0,176381301,8786382,15809945,0,0,
2070,13759,0,0,0,176381301,8786382,15809945,0,0,
2071,13759,0,0,0,176381301,8786382,15809945,0,0,
2072,13759,0,0,0,176381301,8786382,15809945,0,0,
2073,13759,0,0,0,176381301,8786382,15809945,0,0,
2074,13759,0,0,0,176381301,8786382,15809945,0,0,
2075,13759,0,0,0,176381301,8786382,15809945,0,0,
2076,13759,0,0,0,176381301,8786382,15809945,0,0,
2077,13759,0,0,0,176381301,8786382,15809945,0,0,
2078,13759,0,0,0,176381301,8786382,15809945,0,0,
2079,13759,0,0,0,176381301,8786382,15809945,0,0,
2080,13759,0,0,0,176381301,8786382,15809945,0,0,
2081,13759,0,0,0,176381301,8786382,15809945,0,0,
2082,13759,0,0,0,176381301,8786382,15809945,0,0,
2083,13759,0,0,0,176381301,8786382,15809945,0,0,
2084,13759,0,0,0,176381301,8786382,15809945,0,0,
2085,13759,0,0,0,176381301,8786382,15809945,0,0,
2086,13759,0,0,0,176381301,8786382,15809945,0,0,
2087,13759,0,0,0,176381301,8786382,15809945,0,0,
2088,13759,0,0,0,176381301,8786382,15809945,0,0,
2089,13759,0,0,0,176381301,8786382,15809945,0,0,
2090,13759,0,0,0,176381301,8786382,15809945,0,0,
2091,13759,0,0,0,176381301,8786382,15809945,0,0,
2092,13759,0,0,0,176381301,8786382,15809945,0,0,
2093,13759,0,0,0,176381301,8786382,15809945,0,0,
2094,13759,0,0,0,176381301,8786382,15809945,0,0,
2095,13759,0,0,0,176381301,8786382,15809945,0,0,
2096,13759,0,0,0,176381301,8786382,15809945,0,0,
2097,13759,0,0,0,176381301,8786382,15809945,0,0,
2098,13759,0,0,0,176381301,8786382,15809945,0,0,
2099,13759,0,0,0,176381301,8786382,15809945,0,0,
2100,13759,0,0,0,176381301,8786382,15809945,0,0,
2101,13759,0,0,0,176381301,8786382,15809945,0,0,
2102,13759,0,0,0,176381301,8786382,15809945,0,0,
2103,13759,0,0,0,176381301,8786382,15809945,0,0,
2104,13759,0,0,0,176381301,8786382,15809945,0,0,
2105,13759,0,0,0,176381301,8786382,15809945,0,0,
2106,13759,0,0,0,176381301,8786382,15809945,0,0,
2107,13759,0,0,0,176381301,8786382,15809945,0,0,
2108,13759,0,0,0,176381301,8786382,15809945,0,0,
2109,13759,0,0,0,176381301,8786382,15809945,0,0,
2110,13759,0,0,0,176381301,8786382,15809945,0,0,
2111,13759,0,0,0,176381301,8786382,15809945,0,0,
2112,13759,0,0,0,176381301,8786382,15809945,0,0,
2113,13759,0,0,0,176381301,8786382,15809945,0,0,
2114,13759,0,0,0,176381301,8786382,15809945,0,0,
2115,13759,0,0,0,176381301,8786382,15809945,0,0,
2116,13759,0,0,0,176381301,8786382,15809945,0,0,
2117,13759,0,0,0,176381301,8786382,15809945,0,0,
2118,13759,0,0,0,176381301,8786382,15809945,0,0,
2119,13759,0,0,0,176381301,8786382,15809945,0,0,
2120,13759,0,0,0,176381301,8786382,15809945,0,0,
2121,13759,0,0,0,176381301,8786382,15809945,0,0,
2122,13759,0,0,0,176381301,8786382,15809945,0,0,
2123,13759,0,0,0,176381301,8786382,15809945,0,0,
2124,13759,0,0,0,176381301,8786382,15809945,0,0,
2125,13759,0,0,0,176381301,8786382,15809945,0,0,
2126,13759,0,0,0,176381301,8786382,15809945,0,0,
2127,13759,0,0,0,176381301,8786382,15809945,0,0,
2128,13759,0,0,0,176381301,8786382,15809945,0,0,
2129,13759,0,0,0,176381301,8786382,15809945,0,0,
2130,13759,0,0,0,176381301,8786382,15809945,0,0,
2131,13759,0,0,0,176381301,8786382,15809945,0,0,
2132,13759,0,0,0,176381301,8786382,15809945,0,0,
2133,13759,0,0,0,176381301,8786382,15809945,0,0,
2134,13759,0,0,0,176381301,8786382,15809945,0,0,
2135,13759,0,0,0,176381301,8786382,15809945,0,0,
2136,13759,0,0,0,176381301,8786382,15809945,0,0,
2137,13759,0,0,0,176381301,8786382,15809945,0,0,
2138,13759,0,0,0,176381301,8786382,15809945,0,0,
2139,13759,0,0,0,176381301,8786382,15809945,0,0,
2140,13759,0,0,0,176381301,8786382,15809945,0,0,
2141,13759,0,0,0,176381301,8786382,15809945,0,0,
2142,13759,0,0,0,176381301,8786382,15809945,0,0,
2143,13759,0,0,0,176381301,8786382,15809945,0,0,
2144,13759,0,0,0,176381301,8786382,15809945,0,0,
2145,13759,0,0,0,176381301,8786382,15809945,0,0,
2146,13759,0,0,0,176381301,8786382,15809945,0,0,
2147,13759,0,0,0,176381301,8786382,15809945,0,0,
2148,13759,0,0,0,176381301,8786382,15809945,0,0,
2149,13759,0,0,0,176381301,8786382,15809945,0,0,
2150,13759,0,0,0,176381301,8786382,15809945,0,0,
2151,13759,0,0,0,176381301,8786382,15809945,0,0,
2152,13759,0,0,0,176381301,8786382,15809945,0,0,
2153,13759,0,0,0,176381301,8786382,15809945,0,0,
2154,13759,0,0,0,176381301,8786382,15809945,0,0,
2155,13759,0,0,0,176381301,8786382,15809945,0,0,
2156,13759,0,0,0,176381301,8786382,15809945,0,0,
2157,13759,0,0,0,176381301,8786382,15809945,0,0,
2158,13759,0,0,0,176381301,8786382,15809945,0,0,
2159,13759,0,0,0,176381301,8786382,15809945,0,0,
2160,13759,0,0,0,176381301,8786382,15809945,0,0,
2161,13759,0,0,0,176381301,8786382,15809945,0,0,
2162,13759,0,0,0,176381301,8786382,15809945,0,0,
2163,13759,0,0,0,176381301,8786382,15809945,0,0,
2164,13759,0,0,0,176381301,8786382,15809945,0,0,
2165,13759,0,0,0,176381301,8786382,15809945,0,0,
2166,13759,0,0,0,176381301,8786382,15809945,0,0,
2167,13759,0,0,0,176381301,8786382,15809945,0,0,
2168,13759,0,0,0,176381301,8786382,15809945,0,0,
2169,13759,0,0,0,176381301,8786382,15809945,0,0,
2170,13759,0,0,0,176381301,8786382,15809945,0,0,
2171,13759,0,0,0,176381301,8786382,15809945,0,0,
2172,13759,0,0,0,176381301,8786382,15809945,0,0,
2173,13759,0,0,0,176381301,8786382,15809945,0,0,
2174,13759,0,0,0,176381301,8786382,15809945,0,0,
2175,13759,0,0,0,176381301,8786382,15809945,0,0,
2176,13759,0,0,0,176381301,8786382,15809945,0,0,
2177,13759,0,0,0,176381301,8786382,15809945,0,0,
2178,13759,0,0,0,176381301,8786382,15809945,0,0,
2179,13759,0,0,0,176381301,8786382,15809945,0,0,
2180,13759,0,0,0,176381301,8786382,15809945,0,0,
2181,13759,0,0,0,176381301,8786382,15809945,0,0,
2182,13759,0,0,0,176381301,8786382,15809945,0,0,
2183,13759,0,0,0,176381301,8786382,15809945,0,0,
2184,13759,0,0,0,176381301,8786382,15809945,0,0,
2185,13759,0,0,0,176381301,8786382,15809945,0,0,
2186,13759,0,0,0,176381301,8786382,15809945,0,0,
2187,13759,0,0,0,176381301,8786382,15809945,0,0,
2188,13759,0,0,0,176381301,8786382,15809945,0,0,
2189,13759,0,0,0,176381301,8786382,15809945,0,0,
2190,13759,0,0,0,176381301,8786382,15809945,0,0,
2191,13759,0,0,0,176381301,8786382,15809945,0,0,
2192,13759,0,0,0,176381301,8786382,15809945,0,0,
2193,13759,0,0,0,176381301,8786382,15809945,0,0,
2194,13759,0,0,0,176381301,8786382,15809945,0,0,
2195,13759,0,0,0,176381301,8786382,15809945,0,0,
2196,13759,0,0,0,176381301,8786382,15809945,0,0,
2197,13759,0,0,0,176381301,8786382,15809945,0,0,
2198,13759,0,0,0,176381301,8786382,15809945,0,0,
2199,13759,0,0,0,176381301,8786382,15809945,0,0,
2200,13759,0,0,0,176381301,8786382,15809945,0,0,
2201,13759,0,0,0,176381301,8786382,15809945,0,0,
2202,13759,0,0,0,176381301,8786382,15809945,0,0,
2203,13759,0,0,0,176381301,8786382,15809945,0,0,
2204,13759,0,0,0,176381301,8786382,15809945,0,0,
2205,13759,0,0,0,176381301,8786382,15809945,0,0,
2206,13759,0,0,0,176381301,8786382,15809945,0,0,
2207,13759,0,0,0,176381301,8786382,15809945,0,0,
2208,13759,0,0,0,176381301,8786382,15809945,0,0,
2209,13759,0,0,0,176381301,8786382,15809945,0,0,
2210,13759,0,0,0,176381301,8786382,15809945,0,0,
2211,13759,0,0,0,176381301,8786382,15809945,0,0,
2212,13759,0,0,0,176381301,8786382,15809945,0,0,
2213,13759,0,0,0,176381301,8786382,15809945,0,0,
2214,13759,0,0,0,176381301,8786382,15809945,0,0,
2215,13759,0,0,0,176381301,8786382,15809945,0,0,
2216,13759,0,0,0,176381301,8786382,15809945,0,0,
2217,13759,0,0,0,176381301,8786382,15809945,0,0,
2218,13759,0,0,0,176381301,8786382,15809945,0,0,
2219,13759,0,0,0,176381301,8786382,15809945,0,0,
2220,13759,0,0,0,176381301,8786382,15809945,0,0,
2221,13759,0,0,0,176381301,8786382,15809945,0,0,
2222,13759,0,0,0,176381301,8786382,15809945,0,0,
2223,13759,0,0,0,176381301,8786382,15809945,0,0,
2224,13759,0,0,0,176381301,8786382,15809945,0,0,
2225,13759,0,0,0,176381301,8786382,15809945,0,0,
2226,13759,0,0,0,176381301,8786382,15809945,0,0,
2227,13759,0,0,0,176381301,8786382,15809945,0,0,
2228,13759,0,0,0,176381301,8786382,15809945,0,0,
2229,13759,0,0,0,176381301,8786382,15809945,0,0,
2230,13759,0,0,0,176381301,8786382,15809945,0,0,
2231,13759,0,0,0,176381301,8786382,15809945,0,0,
2232,13759,0,0,0,176381301,8786382,15809945,0,0,
2233,13759,0,0,0,176381301,8786382,15809945,0,0,
2234,13759,0,0,0,176381301,8786382,15809945,0,0,
2235,13759,0,0,0,176381301,8786382,15809945,0,0,
2236,13759,0,0,0,176381301,8786382,15809945,0,0,
2237,13759,0,0,0,176381301,8786382,15809945,0,0,
2238,13759,0,0,0,176381301,8786382,15809945,0,0,
2239,13759,0,0,0,176381301,8786382,15809945,0,0,
2240,13759,0,0,0,176381301,8786382,15809945,0,0,
2241,13759,0,0,0,176381301,8786382,15809945,0,0,
2242,13759,0,0,0,176381301,8786382,15809945,0,0,
2243,13759,0,0,0,176381301,8786382,15809945,0,0,
2244,13759,0,0,0,176381301,8786382,15809945,0,0,
2245,13759,0,0,0,176381301,8786382,15809945,0,0,
2246,13759,0,0,0,176381301,8786382,15809945,0,0,
2247,13759,0,0,0,176381301,8786382,15809945,0,0,
2248,13759,0,0,0,176381301,8786382,15809945,0,0,
2249,13759,0,0,0,176381301,8786382,15809945,0,0,
2250,13759,0,0,0,176381301,8786382,15809945,0,0,
2251,13759,0,0,0,176381301,8786382,15809945,0,0,
2252,13759,0,0,0,176381301,8786382,15809945,0,0,
2253,13759,0,0,0,176381301,8786382,15809945,0,0,
2254,13759,0,0,0,176381301,8786382,15809945,0,0,
2255,13759,0,0,0,176381301,8786382,15809945,0,0,
2256,13759,0,0,0,176381301,8786382,15809945,0,0,
2257,13759,0,0,0,176381301,8786382,15809945,0,0,
2258,13759,0,0,0,176381301,8786382,15809945,0,0,
2259,13759,0,0,0,176381301,8786382,15809945,0,0,
2260,13759,0,0,0,176381301,8786382,15809945,0,0,
2261,13759,0,0,0,176381301,8786382,15809945,0,0,
2262,13759,0,0,0,176381301,8786382,15809945,0,0,
2263,13759,0,0,0,176381301,8786382,15809945,0,0,
2264,13759,0,0,0,176381301,8786382,15809945,0,0,
2265,13759,0,0,0,176381301,8786382,15809945,0,0,
2266,13759,0,0,0,176381301,8786382,15809945,0,0,
2267,13759,0,0,0,176381301,8786382,15809945,0,0,
2268,13759,0,0,0,176381301,8786382,15809945,0,0,
2269,13759,0,0,0,176381301,8786382,15809945,0,0,
2270,13759,0,0,0,176381301,8786382,15809945,0,0,
2271,13759,0,0,0,176381301,8786382,15809945,0,0,
2272,13759,0,0,0,176381301,8786382,15809945,0,0,
2273,13759,0,0,0,176381301,8786382,15809945,0,0,
2274,13759,0,0,0,176381301,8786382,15809945,0,0,
2275,13759,0,0,0,176381301,8786382,15809945,0,0,
2276,13759,0,0,0,176381301,8786382,15809945,0,0,
2277,13759,0,0,0,176381301,8786382,15809945,0,0,
2278,13759,0,0,0,176381301,8786382,15809945,0,0,
2279,13759,0,0,0,176381301,8786382,15809945,0,0,
2280,13759,0,0,0,176381301,8786382,15809945,0,0,
2281,13759,0,0,0,176381301,8786382,15809945,0,0,
2282,13759,0,0,0,176381301,8786382,15809945,0,0,
2283,13759,0,0,0,176381301,8786382,15809945,0,0,
2284,13759,0,0,0,176381301,8786382,15809945,0,0,
2285,13759,0,0,0,176381301,8786382,15809945,0,0,
2286,13759,0,0,0,176381301,8786382,15809945,0,0,
2287,13759,0,0,0,176381301,8786382,15809945,0,0,
2288,13759,0,0,0,176381301,8786382,15809945,0,0,
2289,13759,0,0,0,176381301,8786382,15809945,0,0,
2290,13759,0,0,0,176381301,8786382,15809945,0,0,
2291,13759,0,0,0,176381301,8786382,15809945,0,0,
2292,13759,0,0,0,176381301,8786382,15809945,0,0,
2293,13759,0,0,0,176381301,8786382,15809945,0,0,
2294,13759,0,0,0,176381301,8786382,15809945,0,0,
2295,13759,0,0,0,176381301,8786382,15809945,0,0,
2296,13759,0,0,0,176381301,8786382,15809945,0,0,
2297,13759,0,0,0,176381301,8786382,15809945,0,0,
2298,13759,0,0,0,176381301,8786382,15809945,0,0,
2299,13759,0,0,0,176381301,8786382,15809945,0,0,
2300,13759,0,0,0,176381301,8786382,15809945,0,0,
2301,13759,0,0,0,176381301,8786382,15809945,0,0,
2302,13759,0,0,0,176381301,8786382,15809945,0,0,
2303,13759,0,0,0,176381301,8786382,15809945,0,0,
2304,13759,0,0,0,176381301,8786382,15809945,0,0,
2305,13759,0,0,0,176381301,8786382,15809945,0,0,
2306,13759,0,0,0,176381301,8786382,15809945,0,0,
2307,13759,0,0,0,176381301,8786382,15809945,0,0,
2308,13759,0,0,0,176381301,8786382,15809945,0,0,
2309,13759,0,0,0,176381301,8786382,15809945,0,0,
2310,13759,0,0,0,176381301,8786382,15809945,0,0,
2311,13759,0,0,0,176381301,8786382,15809945,0,0,
2312,13759,0,0,0,176381301,8786382,15809945,0,0,
2313,13759,0,0,0,176381301,8786382,15809945,0,0,
2314,13759,0,0,0,176381301,8786382,15809945,0,0,
2315,13759,0,0,0,176381301,8786382,15809945,0,0,
2316,13759,0,0,0,176381301,8786382,15809945,0,0,
2317,13759,0,0,0,176381301,8786382,15809945,0,0,
2318,13759,0,0,0,176381301,8786382,15809945,0,0,
2319,13759,0,0,0,176381301,8786382,15809945,0,0,
2320,13759,0,0,0,176381301,8786382,15809945,0,0,
2321,13759,0,0,0,176381301,8786382,15809945,0,0,
2322,13759,0,0,0,176381301,8786382,15809945,0,0,
2323,13759,0,0,0,176381301,8786382,15809945,0,0,
2324,13759,0,0,0,176381301,8786382,15809945,0,0,
2325,13759,0,0,0,176381301,8786382,15809945,0,0,
2326,13759,0,0,0,176381301,8786382,15809945,0,0,
2327,13759,0,0,0,176381301,8786382,15809945,0,0,
2328,13759,0,0,0,176381301,8786382,15809945,0,0,
2329,13759,0,0,0,176381301,8786382,15809945,0,0,
2330,13759,0,0,0,176381301,8786382,15809945,0,0,
2331,13759,0,0,0,176381301,8786382,15809945,0,0,
2332,13759,0,0,0,176381301,8786382,15809945,0,0,
2333,13759,0,0,0,176381301,8786382,15809945,0,0,
2334,13759,0,0,0,176381301,8786382,15809945,0,0,
2335,13759,0,0,0,176381301,8786382,15809945,0,0,
2336,13759,0,0,0,176381301,8786382,15809945,0,0,
2337,13759,0,0,0,176381301,8786382,15809945,0,0,
2338,13759,0,0,0,176381301,8786382,15809945,0,0,
2339,13759,0,0,0,176381301,8786382,15809945,0,0,
2340,13759,0,0,0,176381301,8786382,15809945,0,0,
2341,13759,0,0,0,176381301,8786382,15809945,0,0,
2342,13759,0,0,0,176381301,8786382,15809945,0,0,
2343,13759,0,0,0,176381301,8786382,15809945,0,0,
2344,13759,0,0,0,176381301,8786382,15809945,0,0,
2345,13759,0,0,0,176381301,8786382,15809945,0,0,
2346,13759,0,0,0,176381301,8786382,15809945,0,0,
2347,13759,0,0,0,176381301,8786382,15809945,0,0,
2348,13759,0,0,0,176381301,8786382,15809945,0,0,
2349,13759,0,0,0,176381301,8786382,15809945,0,0,
2350,13759,0,0,0,176381301,8786382,15809945,0,0,
2351,13759,0,0,0,176381301,8786382,15809945,0,0,
2352,13759,0,0,0,176381301,8786382,15809945,0,0,
2353,13759,0,0,0,176381301,8786382,15809945,0,0,
2354,13759,0,0,0,176381301,8786382,15809945,0,0,
2355,13759,0,0,0,176381301,8786382,15809945,0,0,
2356,13759,0,0,0,176381301,8786382,15809945,0,0,
2357,13759,0,0,0,176381301,8786382,15809945,0,0,
2358,13759,0,0,0,176381301,8786382,15809945,0,0,
2359,13759,0,0,0,176381301,8786382,15809945,0,0,
2360,13759,0,0,0,176381301,8786382,15809945,0,0,
2361,13759,0,0,0,176381301,8786382,15809945,0,0,
2362,13759,0,0,0,176381301,8786382,15809945,0,0,
2363,13759,0,0,0,176381301,8786382,15809945,0,0,
2364,13759,0,0,0,176381301,8786382,15809945,0,0,
2365,13759,0,0,0,176381301,8786382,15809945,0,0,
2366,13759,0,0,0,176381301,8786382,15809945,0,0,
2367,13759,0,0,0,176381301,8786382,15809945,0,0,
2368,13759,0,0,0,176381301,8786382,15809945,0,0,
2369,13759,0,0,0,176381301,8786382,15809945,0,0,
2370,13759,0,0,0,176381301,8786382,15809945,0,0,
2371,13759,0,0,0,176381301,8786382,15809945,0,0,
2372,13759,0,0,0,176381301,8786382,15809945,0,0,
2373,13759,0,0,0,176381301,8786382,15809945,0,0,
2374,13759,0,0,0,176381301,8786382,15809945,0,0,
2375,13759,0,0,0,176381301,8786382,15809945,0,0,
2376,13759,0,0,0,176381301,8786382,15809945,0,0,
2377,13759,0,0,0,176381301,8786382,15809945,0,0,
2378,13759,0,0,0,176381301,8786382,15809945,0,0,
2379,13759,0,0,0,176381301,8786382,15809945,0,0,
2380,13759,0,0,0,176381301,8786382,15809945,0,0,
2381,13759,0,0,0,176381301,8786382,15809945,0,0,
2382,13759,0,0,0,176381301,8786382,15809945,0,0,
2383,13759,0,0,0,176381301,8786382,15809945,0,0,
2384,13759,0,0,0,176381301,8786382,15809945,0,0,
2385,13759,0,0,0,176381301,8786382,15809945,0,0,
2386,13759,0,0,0,176381301,8786382,15809945,0,0,
2387,13759,0,0,0,176381301,8786382,15809945,0,0,
2388,13759,0,0,0,176381301,8786382,15809945,0,0,
2389,13759,0,0,0,176381301,8786382,15809945,0,0,
2390,13759,0,0,0,176381301,8786382,15809945,0,0,
2391,13759,0,0,0,176381301,8786382,15809945,0,0,
2392,13759,0,0,0,176381301,8786382,15809945,0,0,
2393,13759,0,0,0,176381301,8786382,15809945,0,0,
2394,13759,0,0,0,176381301,8786382,15809945,0,0,
2395,13759,0,0,0,176381301,8786382,15809945,0,0,
2396,13759,0,0,0,176381301,8786382,15809945,0,0,
2397,13759,0,0,0,176381301,8786382,15809945,0,0,
2398,13759,0,0,0,176381301,8786382,15809945,0,0,
2399,13759,0,0,0,176381301,8786382,15809945,0,0,
2400,13759,0,0,0,176381301,8786382,15809945,0,0,
2401,13759,0,0,0,176381301,8786382,15809945,0,0,
2402,13759,0,0,0,176381301,8786382,15809945,0,0,
2403,13759,0,0,0,176381301,8786382,15809945,0,0,
2404,13759,0,0,0,176381301,8786382,15809945,0,0,
2405,13759,0,0,0,176381301,8786382,15809945,0,0,
2406,13759,0,0,0,176381301,8786382,15809945,0,0,
2407,13759,0,0,0,176381301,8786382,15809945,0,0,
2408,13759,0,0,0,176381301,8786382,15809945,0,0,
2409,13759,0,0,0,176381301,8786382,15809945,0,0,
2410,13759,0,0,0,176381301,8786382,15809945,0,0,
2411,13759,0,0,0,176381301,8786382,15809945,0,0,
2412,13759,0,0,0,176381301,8786382,15809945,0,0,
2413,13759,0,0,0,176381301,8786382,15809945,0,0,
2414,13759,0,0,0,176381301,8786382,15809945,0,0,
2415,13759,0,0,0,176381301,8786382,15809945,0,0,
2416,13759,0,0,0,176381301,8786382,15809945,0,0,
2417,13759,0,0,0,176381301,8786382,15809945,0,0,
2418,13759,0,0,0,176381301,8786382,15809945,0,0,
2419,13759,0,0,0,176381301,8786382,15809945,0,0,
