filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	2f15e792-141b-4b70-862e-e7eb29c536cd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	9	1	5003.264750	4.440750	3552	TRUE	5003.359750	3476	4.345750	1748	12.550927	3.041456	70.859711	9.747897	70.859711	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	74b57cb2-06bb-4454-b3b2-0e2e4348a64c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	2017.262750	0.873750	699	FALSE	2017.474000	530	0.662500	293	8.060778	2.996691	81.357445	9.935356	81.357445	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	673a057c-7797-409e-959b-2123d139edb3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	36	1	6374.334000	6.867750	5494	TRUE	6374.466500	5388	6.735250	3075	9.163558	3.129138	74.796364	9.935356	74.796364	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	016a4b27-78ff-4a8f-9c34-e138ba396ee9	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	36	1	13909.190750	1.537000	1229	TRUE	13909.602000	900	1.125750	508	9.060102	3.086925	74.796364	9.185518	74.796364	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4f0d504a-d9c0-452a-9a7a-7b15ee442ded	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	33	1	19989.261750	1.271000	1016	FALSE	19989.706750	660	0.826000	377	8.895861	3.022010	77.045876	10.122816	77.045876	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	a9e72d4f-82ff-408a-b7a4-f8937346b205	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	37	1	19493.294750	2.573750	2059	FALSE	19493.766000	1682	2.102500	835	8.654185	2.942496	68.610199	8.998058	68.610199	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	a599616a-2851-43ea-b1b9-b1ff1479a1ef	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	84	1	19118.192750	19.399000	15519	FALSE	19118.272750	15455	19.319000	7044	7.202499	2.805357	83.044586	9.935356	83.044586	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f9fd31e8-2771-4989-9fe1-a1ee3c5dfaf2	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	19	1	12373.011750	0.691750	553	FALSE	12373.094250	487	0.609250	222	6.668612	2.795001	73.296684	9.372978	73.296684	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	bed451b8-a202-4443-87a8-b5687192f245	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	97	1	5446.855750	2.145250	1716	TRUE	5447.394500	1285	1.606500	659	11.212772	2.999869	71.609550	9.935356	71.609550	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9638eb65-ab15-4469-be6c-8a484a0a5ca7	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	22	1	12229.057500	6.463250	5170	FALSE	12229.057500	5170	6.463250	2460	7.939534	2.854525	72.359390	7.123463	72.359390	7.123463
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	12679d77-c6f5-41e9-8c0b-f67cb8c08fd1	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	60	1	9180.450500	2.987250	2389	FALSE	9180.511750	2340	2.926000	1269	8.953192	3.081467	72.921768	9.747897	72.921768	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	b18eadb0-31b2-4dd6-aaa5-8ae839795907	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	122	1	3925.033250	2.336250	1869	TRUE	3925.132000	1790	2.237500	798	9.427014	2.907253	74.421448	10.310276	74.421448	10.310276
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	141143e9-cdc5-4a2e-bbb4-2917ee599c74	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	15919.587750	0.943500	754	FALSE	15919.690250	672	0.841000	371	8.327142	3.028904	77.983177	9.372978	77.983177	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	63c5762f-82ca-4472-b4fa-1642230e143f	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	19	1	7582.459250	3.991000	3192	TRUE	7582.703000	2997	3.747250	1914	10.886122	3.257447	73.859062	9.560437	73.859062	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	2fff4312-6512-4c06-bb91-f4c0e673075b	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	17266.777500	2.276500	1821	FALSE	17266.921250	1706	2.132750	507	7.633332	2.481660	72.546852	9.185518	72.546852	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9a6b9a0b-e158-401f-9dae-7ff1ae60ed21	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	47	1	12550.744000	2.534250	2027	FALSE	12550.744000	2027	2.534250	1013	8.745522	2.971694	73.859062	8.623139	73.859062	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9a11eaee-8faf-4ac8-b307-bc25e5ee1159	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	81	1	9447.332750	2.228500	1782	TRUE	9447.580250	1584	1.981000	837	9.352336	3.021765	74.796364	9.560437	74.796364	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9e46e133-170c-4e9d-904f-0a433808b7c6	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	88	1	10351.821500	1.087750	870	TRUE	10352.094000	652	0.815250	355	9.683964	3.053756	74.421448	10.497735	74.421448	10.497735
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	fa892df9-eb62-4766-8301-3c67fa4d9669	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	114	1	5202.793500	1.483250	1186	FALSE	5202.912250	1091	1.364500	552	8.230063	2.881277	72.359390	9.185518	72.359390	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	b327fc14-0a88-4fd2-92b2-fa34eb4eab73	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	12	1	14464.205750	6.227500	4982	TRUE	14464.354500	4863	6.078750	2445	12.517332	3.074464	71.047173	9.560437	71.047173	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f639504d-d710-47eb-82c2-741f070f3d7b	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	73	1	9936.987500	1.713500	1370	TRUE	9937.118750	1265	1.582250	638	10.564776	2.996671	67.672897	8.248220	67.672897	8.248220
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	e18436ac-ecf2-45df-8efd-e402d906245e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	81	1	10967.813000	2.182000	1745	TRUE	10967.839250	1724	2.155750	890	9.076217	2.975081	76.670959	9.747897	76.670959	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	c37d00ac-e548-46ff-9b1c-2d9e7e756762	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	80	1	8690.591250	1.537000	1229	FALSE	8690.591250	1229	1.537000	638	5.986584	2.842000	79.857773	11.809952	79.857773	11.809952
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	082886b2-e2fc-403c-891f-eb0f1f5d7b2e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	36	1	7722.470500	1.444750	1155	TRUE	7722.574250	1072	1.341000	610	10.562234	3.103002	76.670959	9.372978	76.670959	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9b496ddf-605f-4c82-acb5-b9e40532d9bc	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	7434.868500	0.844000	675	TRUE	7435.073500	511	0.639000	256	10.891483	2.987475	72.171928	9.935356	72.171928	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	eedef375-7a84-418c-8ea6-131c153dfc9c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	7226.522000	7.787500	6230	FALSE	7227.007000	5842	7.302500	3447	8.567730	3.154228	74.046524	9.747897	74.046524	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f0affeb2-e78b-40d8-aa19-c23e62e871fd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	95	1	6465.067750	0.758000	606	TRUE	6465.217750	486	0.608000	237	9.370344	2.939831	75.358742	8.435680	75.358742	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	5594fc3a-aa63-483d-a0cc-f31a171c70db	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	12	1	6387.833250	3.599750	2879	TRUE	6387.940750	2793	3.492250	1391	9.601761	3.018156	72.546852	9.372978	72.546852	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	b27d9af0-e794-41ba-937c-9fdd065673dc	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	41	1	2924.937000	0.880750	704	TRUE	2925.019500	638	0.798250	283	11.491475	2.889626	71.984467	10.685195	71.984467	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	5a33c087-be74-41a3-9ccd-d294c2ac6a4c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	12	1	15379.047500	0.693250	554	TRUE	15379.098750	513	0.642000	262	13.920059	3.077886	70.672256	9.185518	70.672256	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	7cd55107-c90d-4ccf-8da1-e7d585fdc3f4	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	73	1	7001.406750	1.009750	807	FALSE	7001.463000	762	0.953500	416	7.890326	2.980169	71.609550	8.998058	71.609550	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	2575a675-3f9b-4b7e-843e-222f4f291bed	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	95	1	7254.386250	4.998500	3998	TRUE	7254.562500	3857	4.822250	1855	13.462052	3.029091	76.670959	9.935356	76.670959	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4816318e-8153-4d66-a61b-9f3c57e41d4b	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	66	1	5188.182500	3.462750	2770	FALSE	5188.301250	2675	3.344000	510	8.334907	2.374446	74.983826	9.560437	74.983826	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	c5d7cf7b-495d-4f27-b95f-f181d53805a0	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	37	1	6348.223750	1.647500	1318	FALSE	6348.280000	1273	1.591250	636	7.314387	2.870477	69.734955	9.185518	69.734955	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	d51b9660-6e38-43a3-bb1e-81318ded9a21	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	124	1	12414.535750	0.744750	595	FALSE	12414.574500	564	0.706000	301	7.842685	2.968346	74.046524	9.560437	74.046524	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	82232fa6-f04f-40b4-a619-2cbb55593647	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	22	1	20481.828250	2.982250	2385	FALSE	20482.729500	1664	2.081000	867	8.058182	2.981316	73.484146	9.560437	73.484146	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	8d259a0f-4952-424e-a356-9b60a9de1b7e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	41	1	3671.546750	1.709000	1367	FALSE	3671.855500	1120	1.400250	635	7.798553	3.053850	78.358093	10.497735	78.358093	10.497735
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	22287d78-6198-4baf-b312-0f0c6fa5d55e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	81	1	4398.790000	0.753250	602	TRUE	4398.858750	547	0.684500	214	11.223253	2.756894	69.922417	10.685195	69.922417	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	7c4484dd-d9f6-467e-b408-ca55127642b3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	105	1	4165.355250	1.179250	943	TRUE	4165.532750	801	1.001750	419	10.188807	3.040471	74.233986	9.372978	74.233986	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	c21514b1-f823-4cd1-9e38-dea089cd919a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	63	1	11322.458000	5.176750	4141	TRUE	11322.510500	4099	5.124250	2061	13.539877	3.115163	73.296684	9.372978	73.296684	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	2117a332-d144-420a-aa74-9b160d29c630	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	14437.407250	1.474250	1179	FALSE	14437.789750	873	1.091750	460	8.657491	2.952258	68.610199	9.185518	68.610199	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	1ff57158-4aa2-4cbc-92fc-ad2fd8b0f71e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	105	1	5825.054500	1.156250	925	FALSE	5825.152000	847	1.058750	488	7.037854	3.006635	72.359390	10.685195	72.359390	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	1d2caec1-9704-481d-8081-f366197c9d2d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	35	1	1654.690750	7.682250	6145	FALSE	1654.948250	5939	7.424750	3486	8.993345	3.194816	76.670959	10.310276	76.670959	10.310276
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	db114105-8778-47f2-99c0-09bbcf552945	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	10	1	5297.032000	0.564750	451	FALSE	5297.083250	410	0.513500	212	8.060305	2.938846	74.046524	9.560437	74.046524	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f39fc54e-2a98-45f0-a074-422a6e14e3db	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	35	1	17395.844250	0.924250	739	FALSE	17396.184250	467	0.584250	236	8.628178	2.952457	73.671608	8.998058	73.671608	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f005599d-757a-4d1f-b934-c88ab6aac22d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	15	1	13614.355000	0.998250	798	FALSE	13614.522500	664	0.830750	371	7.919394	2.979078	73.109230	9.747897	73.109230	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	1308407c-150b-4486-bbc5-00542fc00e63	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	100	1	9496.665500	1.007500	806	TRUE	9496.795500	702	0.877500	367	11.047541	3.050059	76.483498	9.185518	76.483498	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	447c4170-2225-4f02-a458-203ed38c8940	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	119	1	4199.479750	1.743500	1394	TRUE	4199.797250	1140	1.426000	623	10.887594	3.091689	72.359390	9.747897	72.359390	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4c8b4c4d-21b1-46a6-8500-f2b99044cefd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	11	1	5471.391500	4.442250	3553	TRUE	5471.611500	3377	4.222250	1869	13.962384	3.199944	71.797012	9.560437	71.797012	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	ec386fd2-aa74-4ae3-aa5d-087a5fb8c6c6	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	83	1	20916.198750	0.968250	774	TRUE	20916.373750	634	0.793250	325	9.148571	3.004627	73.109230	8.810599	73.109230	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	d3aeb705-2661-4a7c-aec4-b8bd6086a968	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	8	1	11409.672750	3.174250	2539	FALSE	11409.745250	2481	3.101750	1256	4.948664	2.706554	74.421448	9.372978	74.421448	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	7d66379f-8a10-424e-bdb0-7d685dff702f	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	95	1	19560.517750	3.632500	2906	TRUE	19560.956500	2555	3.193750	1257	13.514164	3.094565	74.796364	9.560437	74.796364	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	549d0303-c4d0-416e-9236-96a195985395	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	112	1	2440.527750	0.704500	563	TRUE	2440.580250	521	0.652000	204	9.365312	2.736272	70.859711	9.185518	70.859711	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9e0d14eb-b623-4890-8b22-fe338248fea4	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	36	1	2990.450250	1.885000	1508	FALSE	2990.467750	1494	1.867500	896	7.503073	3.086445	76.858421	8.998058	76.858421	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f2c700e5-e123-44b5-a0f7-4f1f38acf98c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	12115.402500	4.219250	3375	TRUE	12115.560000	3249	4.061750	1983	10.340877	3.189836	71.984467	9.185518	71.984467	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	49e67b77-e8e3-4e5c-b613-1ef3e0e89af1	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	14850.661500	1.300500	1040	FALSE	14850.790250	937	1.171750	477	7.344849	2.950137	79.857773	9.372978	79.857773	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	0c7a8fdd-e223-453e-b3e1-f040fe370c0a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	22	1	9535.941500	1.250750	1000	FALSE	9535.941500	1000	1.250750	268	7.599449	2.398110	69.922417	5.811246	69.922417	5.811246
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4486f8dc-4def-49b5-b7ea-71f358d12955	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	36	1	12367.435750	0.688000	550	TRUE	12367.573250	440	0.550500	293	9.558968	3.237501	75.733658	9.185518	75.733658	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	fec484e1-f837-4c39-88e8-7e9e22e45627	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	87	1	6621.462250	5.727250	4581	TRUE	6622.092250	4077	5.097250	2107	14.239731	3.141725	71.797012	9.747897	71.797012	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4acf32c7-caf1-4a2c-a775-032ae79713fd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	17767.787500	2.170750	1736	TRUE	17768.817500	912	1.140750	330	9.941590	2.671349	77.420799	8.623139	77.420799	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	715eb814-4196-4dd7-91e1-fa11254f2f50	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	41	1	11017.109750	11.248500	8998	FALSE	11017.191000	8933	11.167250	5027	8.211210	3.088081	81.544907	10.685195	81.544907	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	88ff531c-881e-4fb9-bde8-86d2f736c43a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	10	1	15597.659250	1.525500	1220	TRUE	15598.094250	872	1.090500	340	9.557135	2.749012	69.547493	9.372978	69.547493	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	290a7101-1a5b-42a9-8f2e-997a5ffdd8bb	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	21	1	13642.697750	0.947250	757	FALSE	13642.859000	628	0.786000	372	8.617364	3.060539	75.546204	8.998058	75.546204	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9c29ae18-006f-4bbb-9a7c-1a439787d09f	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	34	1	18628.263000	3.095000	2476	FALSE	18628.663000	2156	2.695000	1080	7.916664	2.928676	64.861008	10.310276	64.861008	10.310276
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	bb197972-e6d2-4f60-a6cf-0c5ff9080dc5	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	107	1	13211.764750	2.489250	1991	FALSE	13211.948500	1844	2.305500	979	8.719225	2.973565	71.609550	9.935356	71.609550	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	dfe99f81-f7a6-479b-a095-afaeafb441e5	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	81	1	11288.763000	2.567250	2053	FALSE	11289.246750	1666	2.083500	946	8.651241	3.073361	75.546204	9.747897	75.546204	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	05cd8cfc-276a-498f-969f-3f1396fe74bf	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	16322.982250	0.893250	714	FALSE	16323.063500	649	0.812000	356	8.293356	3.026551	83.232040	10.497735	83.232040	10.497735
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	48e1b901-a7db-4b4a-87e8-e578817770ad	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	16	1	22000.787000	6.325750	5060	TRUE	22000.945750	4933	6.167000	2764	9.823081	3.111521	80.607613	10.310276	80.607613	10.310276
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	f93d865a-3379-4bad-976a-47679f2d6788	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	114	1	14898.251000	4.819250	3855	FALSE	14898.338500	3785	4.731750	1933	6.083349	2.784352	73.109230	8.810599	73.109230	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	dc646fe3-ad3e-4e58-8206-2670383fbd76	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	119	1	13849.879750	0.836250	669	FALSE	13849.961000	604	0.755000	334	7.343381	2.988129	73.109230	10.685195	73.109230	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9166e742-1f05-4a0a-af43-94162fe18c00	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	121	1	6222.002250	0.795500	636	FALSE	6222.283500	411	0.514250	233	8.552081	3.046135	74.233986	8.623139	74.233986	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	0613e62d-a08b-4ed0-b4c5-5afba3674f3c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	74	1	14018.517000	3.025000	2420	TRUE	14018.774500	2214	2.767500	1240	12.425900	3.194111	72.359390	9.372978	72.359390	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	9cc1f8b1-dfdd-43e9-aa6a-bb250dc59ff8	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	110	1	9134.680750	1.910250	1528	FALSE	9135.014500	1261	1.576500	589	4.710476	2.602946	65.423386	9.935356	65.423386	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	c8b5af4b-810b-4749-b404-b2e549bee25f	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	88	1	599.102500	0.787500	630	TRUE	599.181250	567	0.708750	321	9.040971	3.107695	86.043938	11.435033	86.043938	11.435033
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	440b1f1f-02bc-45ca-8a77-a35aac529ade	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	63	1	9231.918500	8.586250	6869	TRUE	9231.944750	6848	8.560000	2780	10.398857	2.816934	71.047173	9.935356	71.047173	9.935356
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	78696dd7-91f6-48e2-8bae-b6b64c4f94bd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	76	1	3686.364000	0.737750	590	FALSE	3686.410250	553	0.691500	192	8.551035	2.611368	69.172577	6.186165	69.172577	6.186165
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	81063c67-dc09-4287-9434-2b9b23aa913d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	84	1	19043.783250	0.729000	583	FALSE	19043.783250	583	0.729000	391	8.890907	3.198564	82.669662	10.122816	82.669662	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	525e5c03-92dd-43e7-91a0-141d7e36ca5a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	89	1	7062.800000	1.603000	1282	TRUE	7062.927500	1180	1.475500	650	11.096365	3.139440	74.046524	9.560437	74.046524	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	4a597b1c-09a9-478b-a1f3-8c877c5e5f39	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	47	1	12595.861500	1.041000	832	FALSE	12595.941500	768	0.961000	441	8.970718	3.075482	74.046524	9.185518	74.046524	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	809fbddd-bb11-41d7-bf45-be6d57552d31	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	80	1	463.263750	0.951250	761	FALSE	463.525000	552	0.690000	301	7.006179	2.909830	89.043289	11.997412	89.043289	11.997412
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_0.fast5	b6904301-1778-4b1d-ab7d-cae8a1f6add2	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	1	119	1	20070.864000	2.219750	1775	FALSE	20071.087750	1596	1.996000	907	8.347570	3.027015	74.983826	9.747897	74.983826	9.747897
